"STEM_TAG","TREE_TAG","CENSUS","DATE","QUADRAT","SPECIES","DBH","DBH_YEAR","STATUS","VIGOR","DA","MORT_DATE","DOG_DATE","SC","SNAG_HEIGHT","SNAG_TD","RELATIVE_PLOT_X","RELATIVE_PLOT_Y","SEEDLING_BASAL_DIAM","SEEDLING_HEIGHT","LEANER_ANGLE","BT","DT","RT","SCAR","FRASS","PITCH","EE","MT","CONK","NEC","FLAG","SWELL","SPRT","BFB","OTHER_CODES","OTHER_HOM","DIRECTION","NW","FIELD_X","FIELD_Y","REFERENCE","DISTANCE","AZIMUTH","PLOT_X","PLOT_Y","UTM_X","UTM_Y","UTM_Z","REMAPPING","PREVIOUS_TAGS","COMMENT","PLOT","FIELD_1","FIELD_2","FIELD_3","FIELD_4","FIELD_5","DATA_ENTRY_1","DATA_ENTRY_2","DATA_CHECK","CTFS_DA","UPDATED","DNA","CORED","COOKIE","EST_ESTABLISHMENT","DATABASE_HISTORY"
"35-0275","35-0275",1,"2015-06-21","N35","PILO",NA,2015,1,1,"A",NA,NA,NA,NA,NA,10.35,4.72,0.7,0.2,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"East","W",10.35,5.58,"",NA,NA,NA,NA,336666.98,4169815.47,3072.4,"","","","UFDP","Erika Blomdahl","Will Scharffenberger","Sara Germain","","","Cherydan Onishi","Meghan Graham","Tucker Furniss","A","2015-12-14",NA,NA,NA,NA,""
"35-0275","35-0275",6,"2020-07-30","N35","PILO",NA,2020,1,1,"A",NA,NA,NA,NA,NA,10.35,4.72,0.9,0.4,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"East","W",10.35,5.58,"",NA,NA,NA,NA,336666.98,4169815.47,3072.4,"","","","UFDP","Tucker Furniss","","","","","Flat World Solutions","","Caroline Kittle","","2020-11-02",NA,NA,NA,NA,""
"35-0277","35-0277",1,"2015-06-21","N35","PILO",NA,2015,1,1,"A",NA,NA,NA,NA,NA,5.98,4.58,0.5,0.22,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"East","W",5.98,5.41,"",NA,NA,NA,NA,336662.61,4169815.33,3071.41,"","","","UFDP","Erika Blomdahl","Will Scharffenberger","Sara Germain","","","Cherydan Onishi","Meghan Graham","Tucker Furniss","A","2015-12-14",NA,NA,NA,NA,""
"35-0277","35-0277",6,"2020-07-30","N35","PILO",NA,2020,1,1,"A",NA,NA,NA,NA,NA,5.98,4.58,0.9,0.37,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"East","W",5.98,5.41,"",NA,NA,NA,NA,336662.61,4169815.33,3071.41,"","","","UFDP","Tucker Furniss","","","","","Flat World Solutions","","Caroline Kittle","","2020-11-02",NA,NA,NA,NA,""
"35-0278","35-0278",1,"2015-06-21","N35","PILO",NA,2015,1,1,"A",NA,NA,NA,NA,NA,5.39,1.18,0.5,0.15,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"East","W",5.39,1.39,"",NA,NA,NA,NA,336662.02,4169811.93,3069.69,"","","","UFDP","Erika Blomdahl","Will Scharffenberger","Sara Germain","","","Cherydan Onishi","Meghan Graham","Tucker Furniss","A","2015-12-14",NA,NA,NA,NA,""
"35-0278","35-0278",6,"2020-07-30","N35","PILO",NA,2020,1,1,"A",NA,NA,NA,NA,NA,5.39,1.18,0.6,0.28,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"East","W",5.39,1.39,"",NA,NA,NA,NA,336662.02,4169811.93,3069.69,"","","","UFDP","Tucker Furniss","","","","","Flat World Solutions","","Caroline Kittle","","2020-11-02",NA,NA,NA,NA,""
"35-0280","35-0280",1,"2015-06-21","N35","PILO",NA,2015,1,1,"A",NA,NA,NA,NA,NA,12.68,16.23,5.2,0.95,NA,NA,0,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"East","W",12.68,19.17,"",NA,NA,NA,NA,336669.31,4169826.98,3079.34,"","","Dead top.","UFDP","Erika Blomdahl","Will Scharffenberger","Sara Germain","","","Cherydan Onishi","Meghan Graham","Tucker Furniss","A","2015-12-14",NA,NA,NA,NA,""
"35-0280","35-0280",6,"2020-07-30","N35","PILO",NA,2020,1,2,"A",NA,NA,NA,NA,NA,12.68,16.23,5.3,0.96,NA,NA,0,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"East","W",12.68,19.17,"",NA,NA,NA,NA,336669.31,4169826.98,3079.34,"","","","UFDP","Tucker Furniss","","","","","Flat World Solutions","","Caroline Kittle","","2020-11-02",NA,NA,NA,NA,""
"35-0281","35-0281",1,"2015-06-21","N35","PILO",NA,2015,6,1,"A",2020,NA,NA,NA,NA,12.67,16.08,2.3,0.74,NA,NA,16,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"East","W",12.67,19,"",NA,NA,NA,NA,336669.3,4169826.83,3079.34,"","","Dead top.","UFDP","Erika Blomdahl","Will Scharffenberger","Sara Germain","","","Cherydan Onishi","Meghan Graham","Tucker Furniss","A","2015-12-14",NA,NA,NA,NA,""
"35-0281","35-0281",6,"2020-07-30","N35","PILO",NA,2020,6,NA,"D",2020,NA,1,0.8,0,12.67,16.08,2.2,0.76,NA,NA,16,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"East","W",12.67,19,"",NA,NA,NA,NA,336669.3,4169826.83,3079.34,"","","","UFDP","Tucker Furniss","","","","","Flat World Solutions","","Caroline Kittle","","2020-11-02",NA,NA,NA,NA,""
"35-0283","35-0283",1,"2015-06-21","N35","PILO",NA,2015,1,1,"A",NA,NA,NA,NA,NA,17.04,7.55,3.6,1.14,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"West","W",3.01,8.96,"",NA,NA,NA,NA,336673.67,4169818.3,3074.96,"","","","UFDP","Erika Blomdahl","Will Scharffenberger","Sara Germain","","","Cherydan Onishi","Meghan Graham","Tucker Furniss","A","2015-12-14",NA,NA,NA,NA,""
"35-0283","35-0283",6,"2020-07-30","N35","PILO",1,2020,1,1,"A",NA,NA,NA,NA,NA,17.04,7.55,4.8,1.62,NA,NA,NA,NA,"",NA,20,"",NA,"",NA,NA,NA,"",NA,"",NA,"West","W",3.01,8.96,"",NA,NA,NA,NA,336673.67,4169818.3,3074.96,"","","","UFDP","Tucker Furniss","","","","","Flat World Solutions","","Caroline Kittle","","2020-11-02",NA,NA,NA,NA,""
"35-0284","35-0284",1,"2015-06-21","N35","PILO",NA,2015,1,1,"A",NA,NA,NA,NA,NA,12.69,6.98,0.3,0.5,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"West","W",7.36,8.35,"",NA,NA,NA,NA,336669.32,4169817.73,3073.79,"","","","UFDP","Erika Blomdahl","Will Scharffenberger","Sara Germain","","","Cherydan Onishi","Meghan Graham","Tucker Furniss","A","2015-12-14",NA,NA,NA,NA,""
"35-0284","35-0284",6,"2020-07-30","N35","PILO",NA,2020,1,1,"A",NA,NA,NA,NA,NA,12.69,6.98,1.2,0.5,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"West","W",7.36,8.35,"",NA,NA,NA,NA,336669.32,4169817.73,3073.79,"","","","UFDP","Tucker Furniss","","","","","Flat World Solutions","","Caroline Kittle","","2020-11-02",NA,NA,NA,NA,""
"35-0285","35-0285",1,"2015-06-21","N35","PILO",NA,2015,1,1,"A",NA,NA,NA,NA,NA,15.05,6.42,2.7,0.89,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"West","W",5.01,7.71,"",NA,NA,NA,NA,336671.68,4169817.17,3074.13,"","","","UFDP","Erika Blomdahl","Will Scharffenberger","Sara Germain","","","Cherydan Onishi","Meghan Graham","Tucker Furniss","A","2015-12-14",NA,NA,NA,NA,""
"35-0285","35-0285",6,"2020-07-30","N35","PILO",NA,2020,1,1,"A",NA,NA,NA,NA,NA,15.05,6.42,5.4,1.31,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"Aphid20",NA,"West","W",5.01,7.71,"",NA,NA,NA,NA,336671.68,4169817.17,3074.13,"","","","UFDP","Tucker Furniss","","","","","Flat World Solutions","","Caroline Kittle","","2020-11-02",NA,NA,NA,NA,""
"35-0286","35-0286",1,"2015-06-21","N35","PILO",NA,2015,1,1,"A",NA,NA,NA,NA,NA,15.08,6.4,1.6,0.75,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"West","W",4.98,7.69,"",NA,NA,NA,NA,336671.71,4169817.15,3073.63,"","","","UFDP","Erika Blomdahl","Will Scharffenberger","Sara Germain","","","Cherydan Onishi","Meghan Graham","Tucker Furniss","A","2015-12-14",NA,NA,NA,NA,""
"35-0286","35-0286",6,"2020-07-30","N35","PILO",NA,2020,1,1,"A",NA,NA,NA,NA,NA,15.08,6.4,2.1,1.09,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"Aphid20",NA,"West","W",4.98,7.69,"",NA,NA,NA,NA,336671.71,4169817.15,3073.63,"","","","UFDP","Tucker Furniss","","","","","Flat World Solutions","","Caroline Kittle","","2020-11-02",NA,NA,NA,NA,""
"35-0287","35-0287",1,"2015-06-21","N35","PIPO",NA,2015,1,1,"A",NA,NA,NA,NA,NA,15.94,6.02,0.5,0.05,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"West","W",4.12,7.25,"",NA,NA,NA,NA,336672.57,4169816.77,3073.8,"","","PIPO= Erika Blomdahl.","UFDP","Erika Blomdahl","Will Scharffenberger","Sara Germain","","","Cherydan Onishi","Meghan Graham","Tucker Furniss","A","2015-12-14",NA,NA,NA,NA,""
"35-0287","35-0287",6,"2020-07-30","N35","PIPO",NA,2020,1,2,"A",NA,NA,NA,NA,NA,15.94,6.02,0.8,0.09,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"West","W",4.12,7.25,"",NA,NA,NA,NA,336672.57,4169816.77,3073.8,"","","","UFDP","Tucker Furniss","","","","","Flat World Solutions","","Caroline Kittle","","2020-11-02",NA,NA,NA,NA,""
"35-0291","35-0291",1,"2015-06-21","N35","PIFL",NA,2015,1,1,"A",NA,NA,NA,NA,NA,19.87,5.47,0.4,0.11,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"West","W",0.2,6.6,"",NA,NA,NA,NA,336676.5,4169816.22,3074.4,"","","","UFDP","Erika Blomdahl","Will Scharffenberger","Sara Germain","","","Cherydan Onishi","Meghan Graham","Tucker Furniss","A","2015-12-14",NA,NA,NA,NA,""
"35-0291","35-0291",6,"2020-07-30","N35","PIFL",NA,2020,1,2,"A",NA,NA,NA,NA,NA,19.87,5.47,0.5,0.31,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"West","W",0.2,6.6,"",NA,NA,NA,NA,336676.5,4169816.22,3074.4,"","","","UFDP","Tucker Furniss","","","","","Flat World Solutions","","Caroline Kittle","","2020-11-02",NA,NA,NA,NA,""
"35-0294","35-0294",1,"2015-06-21","N35","PILO",NA,2015,1,1,"A",NA,NA,NA,NA,NA,13,6.06,0.4,0.13,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"West","W",7.06,7.32,"",NA,NA,NA,NA,336669.63,4169816.81,3073.28,"","","","UFDP","Erika Blomdahl","Will Scharffenberger","Sara Germain","","","Cherydan Onishi","Meghan Graham","Tucker Furniss","A","2015-12-14",NA,NA,NA,NA,""
"35-0294","35-0294",6,"2020-07-30","N35","PILO",NA,2020,1,1,"A",NA,NA,NA,NA,NA,13,6.06,0.7,0.24,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"West","W",7.06,7.32,"",NA,NA,NA,NA,336669.63,4169816.81,3073.28,"","","","UFDP","Tucker Furniss","","","","","Flat World Solutions","","Caroline Kittle","","2020-11-02",NA,NA,NA,NA,""
"35-0296","35-0296",1,"2015-06-21","N35","PILO",NA,2015,1,1,"A",NA,NA,NA,NA,NA,14.69,3.54,2.4,0.98,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"West","W",5.39,4.49,"",NA,NA,NA,NA,336671.32,4169814.29,3072.71,"","","","UFDP","Erika Blomdahl","Will Scharffenberger","Sara Germain","","","Cherydan Onishi","Meghan Graham","Tucker Furniss","A","2015-12-14",NA,NA,NA,NA,""
"35-0296","35-0296",6,"2020-07-30","N35","PILO",NA,2020,1,1,"A",NA,NA,NA,NA,NA,14.69,3.54,2.9,1.25,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"West","W",5.39,4.49,"",NA,NA,NA,NA,336671.32,4169814.29,3072.71,"","","","UFDP","Tucker Furniss","","","","","Flat World Solutions","","Caroline Kittle","","2020-11-02",NA,NA,NA,NA,""
"35-0298","35-0298",1,"2015-06-21","N35","PIFL",NA,2015,1,1,"A",NA,NA,NA,NA,NA,18.78,2.89,0.6,0.13,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"West","W",1.3,3.73,"",NA,NA,NA,NA,336675.41,4169813.64,3072.98,"","","","UFDP","Erika Blomdahl","Will Scharffenberger","Sara Germain","","","Cherydan Onishi","Meghan Graham","Tucker Furniss","A","2015-12-14",NA,NA,NA,NA,""
"35-0298","35-0298",6,"2020-08-05","N35","PIFL",NA,2020,1,3,"A",NA,NA,NA,NA,NA,18.78,2.89,0.8,0.25,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",20,"",NA,"West","W",1.3,3.73,"",NA,NA,NA,NA,336675.41,4169813.64,3072.98,"","","","UFDP","Isabella Wetzler","Jake Burgoyne","","","","Flat World Solutions","","Caroline Kittle","","2020-11-02",NA,NA,NA,NA,""
"35-0300","35-0300",1,"2015-06-21","N35","PILO",NA,2015,1,1,"A",NA,NA,NA,NA,NA,19.64,1.67,1.7,0.82,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"West","W",0.45,2.35,"",NA,NA,NA,NA,336676.27,4169812.42,3072.76,"","","","UFDP","Erika Blomdahl","Will Scharffenberger","Sara Germain","","","Cherydan Onishi","Meghan Graham","Tucker Furniss","A","2015-12-14",NA,NA,NA,NA,""
"35-0300","35-0300",6,"2020-08-05","N35","PILO",NA,2020,1,2,"A",NA,NA,NA,NA,NA,19.64,1.67,2,1.09,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"Aphid20",NA,"West","W",0.45,2.35,"",NA,NA,NA,NA,336676.27,4169812.42,3072.76,"","","","UFDP","Isabella Wetzler","Jake Burgoyne","","","","Flat World Solutions","","Caroline Kittle","","2020-11-02",NA,NA,NA,NA,""
"35-0301","35-0301",1,"2015-06-21","N35","PIFL",NA,2015,1,1,"A",NA,NA,NA,NA,NA,18.35,-0.13,1,0.31,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"West","W",1.76,0.35,"",NA,NA,NA,NA,336674.98,4169810.62,3072.01,"","","","UFDP","Erika Blomdahl","Will Scharffenberger","Sara Germain","","","Cherydan Onishi","Meghan Graham","Tucker Furniss","A","2015-12-14",NA,NA,NA,NA,""
"35-0301","35-0301",6,"2020-08-05","N35","PIFL",NA,2020,1,2,"A",NA,NA,NA,NA,NA,18.35,-0.13,1.3,0.45,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"West","W",1.76,0.35,"",NA,NA,NA,NA,336674.98,4169810.62,3072.01,"","","","UFDP","Isabella Wetzler","Jake Burgoyne","","","","Flat World Solutions","","Caroline Kittle","","2020-11-02",NA,NA,NA,NA,""
"35-0302","35-0302",1,"2015-06-21","N35","PIFL",NA,2015,1,1,"A",NA,NA,NA,NA,NA,17.61,1,0.6,0.14,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"West","W",2.49,1.62,"",NA,NA,NA,NA,336674.24,4169811.75,3072.14,"","","","UFDP","Erika Blomdahl","Will Scharffenberger","Sara Germain","","","Cherydan Onishi","Meghan Graham","Tucker Furniss","A","2015-12-14",NA,NA,NA,NA,""
"35-0302","35-0302",6,"2020-08-05","N35","PIFL",NA,2020,1,2,"A",NA,NA,NA,NA,NA,17.61,1,0.8,0.26,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"Aphid20",NA,"West","W",2.49,1.62,"",NA,NA,NA,NA,336674.24,4169811.75,3072.14,"","","","UFDP","Isabella Wetzler","Jake Burgoyne","","","","Flat World Solutions","","Caroline Kittle","","2020-11-02",NA,NA,NA,NA,""
"35-0304","35-0304",1,"2015-06-21","N35","PILO",NA,2015,1,1,"A",NA,NA,NA,NA,NA,13.09,0.73,1,0.6,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"West","W",7.01,1.36,"",NA,NA,NA,NA,336669.72,4169811.48,3071.2,"","","","UFDP","Erika Blomdahl","Will Scharffenberger","Sara Germain","","","Cherydan Onishi","Meghan Graham","Tucker Furniss","A","2015-12-14",NA,NA,NA,NA,""
"35-0304","35-0304",6,"2020-08-05","N35","PILO",NA,2020,1,1,"A",NA,NA,NA,NA,NA,13.09,0.73,1.1,0.65,NA,NA,NA,NA,"",NA,20,"",NA,"",NA,NA,NA,"",NA,"Aphid20",NA,"West","W",7.01,1.36,"",NA,NA,NA,NA,336669.72,4169811.48,3071.2,"","","","UFDP","Isabella Wetzler","Jake Burgoyne","","","","Flat World Solutions","","Caroline Kittle","","2020-11-02",NA,NA,NA,NA,""
"35-0305","35-0305",1,"2015-06-21","N35","PILO",NA,2015,1,1,"A",NA,NA,NA,NA,NA,13.07,0.72,0.9,0.55,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"West","W",7.03,1.35,"",NA,NA,NA,NA,336669.7,4169811.47,3071.2,"","","","UFDP","Erika Blomdahl","Will Scharffenberger","Sara Germain","","","Cherydan Onishi","Meghan Graham","Tucker Furniss","A","2015-12-14",NA,NA,NA,NA,""
"35-0305","35-0305",6,"2020-08-05","N35","PILO",NA,2020,1,1,"A",NA,NA,NA,NA,NA,13.07,0.72,0.9,0.66,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"Aphid20",NA,"West","W",7.03,1.35,"",NA,NA,NA,NA,336669.7,4169811.47,3071.2,"","","","UFDP","Isabella Wetzler","Jake Burgoyne","","","","Flat World Solutions","","Caroline Kittle","","2020-11-02",NA,NA,NA,NA,""
"35-0306","35-0306",1,"2015-06-21","N35","PILO",NA,2015,1,1,"A",NA,NA,NA,NA,NA,13.07,0.71,1,0.68,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"West","W",7.03,1.34,"",NA,NA,NA,NA,336669.7,4169811.46,3071.2,"","","","UFDP","Erika Blomdahl","Will Scharffenberger","Sara Germain","","","Cherydan Onishi","Meghan Graham","Tucker Furniss","A","2015-12-14",NA,NA,NA,NA,""
"35-0306","35-0306",6,"2020-08-05","N35","PILO",NA,2020,1,1,"A",NA,NA,NA,NA,NA,13.07,0.71,1.4,0.79,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"Aphid20",NA,"West","W",7.03,1.34,"",NA,NA,NA,NA,336669.7,4169811.46,3071.2,"","","","UFDP","Isabella Wetzler","Jake Burgoyne","","","","Flat World Solutions","","Caroline Kittle","","2020-11-02",NA,NA,NA,NA,""
"35-0307","35-0307",1,"2015-06-21","N35","PILO",NA,2015,1,1,"A",NA,NA,NA,NA,NA,13.08,0.71,1.6,0.72,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"West","W",7.02,1.33,"",NA,NA,NA,NA,336669.71,4169811.46,3071.2,"","","","UFDP","Erika Blomdahl","Will Scharffenberger","Sara Germain","","","Cherydan Onishi","Meghan Graham","Tucker Furniss","A","2015-12-14",NA,NA,NA,NA,""
"35-0307","35-0307",6,"2020-08-05","N35","PILO",NA,2020,1,1,"A",NA,NA,NA,NA,NA,13.08,0.71,1.9,0.91,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"Aphid20",NA,"West","W",7.02,1.33,"",NA,NA,NA,NA,336669.71,4169811.46,3071.2,"","","","UFDP","Isabella Wetzler","Jake Burgoyne","","","","Flat World Solutions","","Caroline Kittle","","2020-11-02",NA,NA,NA,NA,""
"35-0313","35-0313",1,"2015-06-21","M35","PIFL",NA,2015,1,1,"A",NA,NA,NA,NA,NA,4.62,1.2,1.3,0.47,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"East","W",4.62,1.21,"",NA,NA,NA,NA,336661.21,4169791.76,3069.53,"","","","UFDP","Erika Blomdahl","Will Scharffenberger","Sara Germain","","","Cherydan Onishi","Meghan Graham","Tucker Furniss","A","2015-12-14",NA,NA,NA,NA,""
"35-0313","35-0313",6,"2020-06-15","M35","PIFL",NA,2020,1,2,"A",NA,NA,NA,NA,NA,4.62,1.2,1.5,0.52,NA,NA,20,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"East","W",4.62,1.21,"",NA,NA,NA,NA,336661.21,4169791.76,3069.53,"","","","UFDP","Tucker Furniss","Sara Germain","","","","Flat World Solutions","","Caroline Kittle","","2020-11-02",NA,NA,NA,NA,""
"35-0317","35-0317",1,"2015-06-21","M35","PILO",NA,2015,1,1,"A",NA,NA,NA,NA,NA,11.61,7.06,0.8,0.35,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"East","W",11.6,7.08,"",NA,NA,NA,NA,336668.2,4169797.62,3070.3,"","","BFB on 20% needles.","UFDP","Erika Blomdahl","Will Scharffenberger","Sara Germain","","","Cherydan Onishi","Meghan Graham","Tucker Furniss","A","2015-12-14",NA,NA,NA,NA,""
"35-0317","35-0317",6,"2020-06-15","M35","PILO",NA,2020,1,2,"A",NA,NA,NA,NA,NA,11.61,7.06,0.9,0.47,NA,NA,20,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",20,"",NA,"East","W",11.6,7.08,"",NA,NA,NA,NA,336668.2,4169797.62,3070.3,"","","","UFDP","Tucker Furniss","Sara Germain","","","","Flat World Solutions","","Caroline Kittle","","2020-11-02",NA,NA,NA,NA,""
"35-0319","35-0319",1,"2015-06-21","M35","PILO",NA,2015,0,1,"A",2019,NA,NA,NA,NA,7.97,7.85,0.7,0.16,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"East","W",7.95,7.87,"",NA,NA,NA,NA,336664.56,4169798.41,3069.45,"","","","UFDP","Erika Blomdahl","Will Scharffenberger","Sara Germain","","","Cherydan Onishi","Meghan Graham","Tucker Furniss","A","2015-12-14",NA,NA,NA,NA,""
"35-0319","35-0319",6,"2020-06-15","M35","PILO",NA,2020,0,NA,"A",2019,NA,1,NA,NA,7.97,7.85,0.8,0.36,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"East","W",7.95,7.87,"",NA,NA,NA,NA,336664.56,4169798.41,3069.45,"","","Under PIPU seedling.","UFDP","Tucker Furniss","Sara Germain","","","","Flat World Solutions","","Caroline Kittle","","2020-11-02",NA,NA,NA,NA,""
"35-0320","35-0320",1,"2015-06-21","M35","PILO",NA,2015,0,1,"A",2019,NA,NA,NA,NA,4.32,7.58,0.7,0.22,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"East","W",4.3,7.59,"",NA,NA,NA,NA,336660.91,4169798.14,3068.98,"","","","UFDP","Erika Blomdahl","Will Scharffenberger","Sara Germain","","","Cherydan Onishi","Meghan Graham","Tucker Furniss","A","2015-12-14",NA,NA,NA,NA,""
"35-0320","35-0320",6,"2020-06-15","M35","PILO",NA,2020,0,NA,"A",2019,NA,1,NA,NA,4.32,7.58,0.9,0.39,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"East","W",4.3,7.59,"",NA,NA,NA,NA,336660.91,4169798.14,3068.98,"","","","UFDP","Tucker Furniss","Sara Germain","","","","Flat World Solutions","","Caroline Kittle","","2020-11-02",NA,NA,NA,NA,""
"35-0322","35-0322",1,"2015-06-21","M35","PILO",NA,2015,1,1,"A",NA,NA,NA,NA,NA,1.49,9.35,1.6,0.46,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"East","W",1.47,9.35,"",NA,NA,NA,NA,336658.08,4169799.91,3068.12,"","","","UFDP","Erika Blomdahl","Will Scharffenberger","Sara Germain","","","Cherydan Onishi","Meghan Graham","Tucker Furniss","A","2015-12-14",NA,NA,NA,NA,""
"35-0322","35-0322",6,"2020-06-15","M35","PILO",NA,2020,1,1,"A",NA,NA,NA,NA,NA,1.49,9.35,0.9,0.39,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"East","W",1.47,9.35,"",NA,NA,NA,NA,336658.08,4169799.91,3068.12,"","","","UFDP","Tucker Furniss","Sara Germain","","","","Flat World Solutions","","Caroline Kittle","","2020-11-02",NA,NA,NA,NA,""
"35-0331","35-0331",4,"2018-07-17","M35","PILO",NA,2018,2,1,"A",NA,NA,NA,NA,NA,4.06,7.6,0.9,0.39,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,NA,"W",NA,NA,"35-0321",3.91,105,NA,NA,336660.65,4169798.16,0,"",NA,"Tagged At Establishment. Not On Tree List.",NA,"","Tucker Furniss","","","","Flat World Solutions",NA,"Nick Macriss","A","2018-09-19",NA,NA,NA,NA,""
"35-0331","35-0331",6,"2020-06-15","M35","PILO",NA,2020,1,1,"A",NA,NA,NA,NA,NA,4.06,7.6,1,0.4,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,NA,"W",NA,NA,"35-0321",3.91,105,NA,NA,336660.65,4169798.16,0,"","","","UFDP","Tucker Furniss","Sara Germain","","","","Flat World Solutions","","Caroline Kittle","","2020-11-02",NA,NA,NA,NA,""
"35-0332","35-0332",1,"2015-06-21","M35","PILO",1.1,2015,1,1,"A",NA,NA,NA,NA,NA,1.79,15.35,2.6,0.58,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"East","W",1.76,15.36,"",NA,NA,NA,NA,336658.38,4169805.91,3067.79,"","","","UFDP","Erika Blomdahl","Will Scharffenberger","Sara Germain","","","Cherydan Onishi","Meghan Graham","Tucker Furniss","A","2015-12-14",NA,NA,NA,NA,""
"35-0332","35-0332",6,"2020-06-15","M35","PILO",1.4,2020,1,1,"A",NA,NA,NA,NA,NA,1.79,15.35,3.8,1.72,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,NA,"",NA,"",NA,"East","W",1.76,15.36,"",NA,NA,NA,NA,336658.38,4169805.91,3067.79,"","","Canker at base.","UFDP","Tucker Furniss","Sara Germain","","","","Flat World Solutions","","Caroline Kittle","","2020-11-02",NA,NA,NA,NA,""
